Feature.ID	Confidence	Taxon_01	Taxon_02	Taxon_03	Taxon_04	Taxon_05	Taxon_06	Taxon_07	Taxon_08	Taxon_09	Taxon_10	Taxon_11	Taxon_12	Taxon_13	Taxon_14	Taxon_15	Taxon_16	Taxon_17	Taxon_18	Assigned_Order	Assigned_Family	Assigned_Genus	Environment	Kingdom	Phylum	Class	Order	Family	Genus	Species
BOBA.377	0.869324418	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadorida	NA	NA	Chromadorida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1___Nematoda	D_2___Chromadorea	Chromadorida	Cyatholaimidae	Marylinia	D_6__Marylinia sp.
BOBA.390	0.915743081	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Monhysterida	D_16__Desmolaimus sp. DeLaSp2	NA	Monhysterida	Linhomoeidae	Desmolaimus	Marine	D_0__Eukaryota	D_1___Nematoda	D_2___Chromadorea	Chromadorida	Comesomatidae	Dorylaimopsis	D_6__Dorylaimopsis sp.
BOBA.392	0.879033488	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Monhysterida	NA	NA	Monhysterida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1___Nematoda	D_2___Chromadorea	Monhysterida	Linhomoeidae	Paralinhomoeus	D_6__Paralinhomoeus sp.
BOBA.398	0.843884384	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadorida	NA	NA	Chromadorida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1___Nematoda	D_2___Chromadorea	Chromadorida	Cyatholaimidae	Pomponema	D_6__Pomponema sp.
BOBA.399	0.825818037	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Monhysterida	D_16__Sabatieria punctata	NA	Monhysterida	Comesomatidae	Sabatieria	Marine	D_0__Eukaryota	D_1___Nematoda	D_2___Chromadorea	Araeolaimida	Comesomatidae	Sabatieria	D_6__Sabatieria sp.
BOBA.403	0.995263425	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Enoplea	D_15__Enoplia	D_16__Enoplida	NA	Enoplida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1___Nematoda	D_2___Enoplea	Enoplida	Thoracostomopsidae	Epacanthion	D_6__Epacanthion sp.
BOBA.404	0.999997497	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Monhysterida	NA	NA	Monhysterida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1___Nematoda	D_2___Chromadorea	Araeolaimida	Comesomatidae	Sabatieria	D_6__Sabatieria sp.
BOBA.405	0.997356491	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Enoplea	D_15__Enoplia	D_16__Enoplida	NA	Enoplida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1___Nematoda	D_2___Enoplea	Enoplida	Thoracostomopsidae	Epacanthion	D_6__Epacanthion sp.
BOBA.411	0.999999001	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Enoplea	D_15__Enoplia	D_16__Enoplida	NA	Enoplida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1___Nematoda	D_2___Enoplea	Enoplida	Anticomidae	Anticoma	D_6__Anticoma sp.
BOBA.412	0.997940017	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Enoplea	D_15__Enoplia	D_16__Enoplida	NA	Enoplida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1___Nematoda	D_2___Enoplea	Enoplida	Thoracostomopsidae	Epacanthion	D_6__Epacanthion sp.
BOBA.415	0.961596689	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Monhysterida	NA	NA	Monhysterida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1___Nematoda	D_2___Chromadorea	Monhysterida	Xyalidae	Daptonema	D_6__Daptonema sp.
BOBA.416	0.982386358	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Enoplea	D_15__Enoplia	D_16__Enoplida	NA	Enoplida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1___Nematoda	D_2___Enoplea	Enoplida	Thoracostomopsidae	Epacanthion	D_6__Epacanthion sp.
BOBA.418	0.992777032	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Enoplea	D_15__Enoplia	D_16__Enoplida	NA	Enoplida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1___Nematoda	D_2___Enoplea	Enoplida	Thoracostomopsidae	Epacanthion	D_6__Epacanthion sp.
BOBA.420	0.999995729	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Enoplea	D_15__Enoplia	D_16__Enoplida	NA	Enoplida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1___Nematoda	D_2___Enoplea	Enoplida	Oncholaimidae	Viscosia	D_6__Viscosia sp.
BOBA.438	0.830666644	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Monhysterida	D_16__Desmolaimus sp. DeLaSp2	NA	Monhysterida	Linhomoeidae	Desmolaimus	Marine	D_0__Eukaryota	D_1___Nematoda	D_2___Chromadorea	Monhysterida	Linhomoeidae	Metalinhomoeus	D_6__Metalinhomoeus sp.
BOBA.439	0.961596689	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Monhysterida	NA	NA	Monhysterida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1___Nematoda	D_2___Chromadorea	Chromadorida	Comesomatidae	Metacomesoma	D_6__Metacomesoma sp.
BOBA.440	0.999997497	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Monhysterida	NA	NA	Monhysterida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1___Nematoda	D_2___Chromadorea	Araeolaimida	Comesomatidae	Sabatieria	D_6__Sabatieria sp.
BOBA.441	0.999996398	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Monhysterida	NA	NA	Monhysterida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1___Nematoda	D_2___Chromadorea	Araeolaimida	Comesomatidae	Sabatieria	D_6__Sabatieria sp.
BOBA.461	0.993946723	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Monhysterida	NA	NA	Monhysterida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1___Nematoda	D_2___Chromadorea	Araeolaimida	Comesomatidae	Sabatieria	D_6__Sabatieria sp.
BOBA.480	0.959215741	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	NA	NA	NA	Unassigned	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1___Nematoda	D_2___Chromadorea	Monhysterida	Linhomoeidae	Desmolaimus	D_6__Desmolaimus sp.
BOBA.488	0.999938633	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Enoplea	D_15__Enoplia	D_16__Enoplida	NA	Enoplida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1___Nematoda	D_2___Enoplea	Enoplida	Phanodermatidae	Phanoderma	D_6__Phanoderma sp.
BOBA.494	0.997854579	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Monhysterida	NA	NA	Monhysterida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1___Nematoda	D_2___Chromadorea	Chromadorida	Comesomatidae	Dorylaimopsis	D_6__Dorylaimopsis sp.
BOBA.497	0.997545313	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Monhysterida	NA	NA	Monhysterida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1___Nematoda	D_2___Chromadorea	Chromadorida	Comesomatidae	Dorylaimopsis	D_6__Dorylaimopsis sp.
BOBA.501	0.908156236	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadorida	NA	NA	Chromadorida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1___Nematoda	D_2___Chromadorea	Chromadorida	Chromadoridae	Hypodontolaimus	D_6__Hypodontolaimus sp.
BOBA.503	0.909174236	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Monhysterida	D_16__Sabatieria punctata	NA	Monhysterida	Comesomatidae	Sabatieria	Marine	D_0__Eukaryota	D_1___Nematoda	D_2___Chromadorea	Araeolaimida	Comesomatidae	Sabatieria	D_6__Sabatieria sp.
BOBA.505	0.999993281	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Enoplea	D_15__Enoplia	D_16__Enoplida	NA	Enoplida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1___Nematoda	D_2___Enoplea	Enoplida	Oncholaimidae	Viscosia	D_6__Viscosia sp.
BOBA.510	1	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	NA	NA	NA	NA	Unassigned	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1___Nematoda	D_2___Chromadorea	Chromadorida	Cyatholaimidae	Marylinia	D_6__Marylinia sp.
HB.NPRB.nem.1	0.989479255	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Monhysterida	NA	NA	Monhysterida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	Monhysterida	Sphaerolaimidae	Sphaerolaimus	D_6__Sphaerolaimus sp.
HB.NPRB.nem.114	0.97852803	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Monhysterida	D_16__Sabatieria punctata	NA	Monhysterida	Comesomatidae	Sabatieria	Marine	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	Araeolaimida	Comesomatidae	Sabatieria	D_6__Sabatieria sp.
HB.NPRB.nem.115	0.999972527	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Monhysterida	NA	NA	Monhysterida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	Araeolaimida	Comesomatidae	Sabatieria	D_6__Sabatieria sp.
HB.NPRB.nem.12	1	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	NA	NA	NA	NA	Unassigned	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	Plectida	Leptolaimidae	Leptolaimus	D_6__Leptolaimus sp.
HB.NPRB.nem.121	0.999999779	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Monhysterida	NA	NA	Monhysterida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	Araeolaimida	Comesomatidae	Sabatieria	D_6__Sabatieria sp.
HB.NPRB.nem.124	0.999999971	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Monhysterida	NA	NA	Monhysterida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	Araeolaimida	Comesomatidae	Sabatieria	D_6__Sabatieria sp.
HB.NPRB.nem.128	0.913986519	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Monhysterida	D_16__Cyartonema elegans	NA	Monhysterida	Cyartonematidae	Cyartonema	Marine	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	Monhysterida	Linhomoeidae	Terschellingia	D_6__Terschellingia sp.
HB.NPRB.nem.13	0.833540365	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadorida	D_16__Nematoda environmental sample	NA	Chromadorida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	Chromadorida	Chromadoridae	Chromadorita	D_6__Chromadorita sp.
HB.NPRB.nem.130	0.813827462	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Monhysterida	D_16__Sabatieria punctata	NA	Monhysterida	Comesomatidae	Sabatieria	Marine	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	Araeolaimida	Comesomatidae	Sabatieria	D_6__Sabatieria sp.
HB.NPRB.nem.131	0.999999959	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Monhysterida	NA	NA	Monhysterida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	Araeolaimida	Comesomatidae	Sabatieria	D_6__Sabatieria sp.
HB.NPRB.nem.133	0.97852803	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Monhysterida	D_16__Sabatieria punctata	NA	Monhysterida	Comesomatidae	Sabatieria	Marine	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	Araeolaimida	Comesomatidae	Sabatieria	D_6__Sabatieria sp.
HB.NPRB.nem.134	0.999999976	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Monhysterida	NA	NA	Monhysterida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	Araeolaimida	Comesomatidae	Sabatieria	D_6__Sabatieria sp.
HB.NPRB.nem.142	0.999993026	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Monhysterida	NA	NA	Monhysterida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	Araeolaimida	Comesomatidae	Sabatieria	D_6__Sabatieria sp.
HB.NPRB.nem.143	0.999999779	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Monhysterida	NA	NA	Monhysterida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	Araeolaimida	Comesomatidae	Sabatieria	D_6__Sabatieria sp.
HB.NPRB.nem.144	0.999369029	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Monhysterida	NA	NA	Monhysterida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	Araeolaimida	Comesomatidae	Sabatieria	D_6__Sabatieria sp.
HB.NPRB.nem.15	0.833540365	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadorida	D_16__Nematoda environmental sample	NA	Chromadorida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	Chromadorida	Chromadoridae	Chromadorita	D_6__Chromadorita sp.
HB.NPRB.nem.158	0.999997021	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Monhysterida	NA	NA	Monhysterida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	Araeolaimida	Comesomatidae	Sabatieria	D_6__Sabatieria sp.
HB.NPRB.nem.162	0.833540365	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadorida	D_16__Nematoda environmental sample	NA	Chromadorida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	Chromadorida	Chromadoridae	Chromadorita	D_6__Chromadorita sp.
HB.NPRB.nem.18	0.853181809	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadorida	D_16__Nematoda environmental sample	NA	Chromadorida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	Chromadorida	Chromadoridae	Chromadorita	D_6__Chromadorita sp.
HB.NPRB.nem.26	0.833540365	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Chromadorida	D_16__Nematoda environmental sample	NA	Chromadorida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	Chromadorida	Chromadoridae	Chromadorita	D_6__Chromadorita sp.
HB.NPRB.nem.27	0.999999719	D_0__Eukaryota	D_1__Amorphea	D_2__Obazoa	D_3__Opisthokonta	D_4__Holozoa	D_5__Choanozoa	D_6__Metazoa	D_7__Animalia	D_8__BCP clade	D_9__Bilateria	D_10__Protostomia	D_11__Ecdysozoa	D_12__Nematozoa	D_13__Nematoda	D_14__Chromadorea	D_15__Monhysterida	NA	NA	Monhysterida	Unassigned	Unassigned	Marine	D_0__Eukaryota	D_1__Nematoda	D_2__Chromadorea	Araeolaimida	Comesomatidae	Sabatieria	D_6__Sabatieria sp.
